feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
xgb_pca4,5000,efficient_su2_like,rx_embedding,0.8025,0.8580668343514193,0.8710543783115982,0.9072948328267477,0.8139059304703476,0.4549999999999999,20,0.799,0.8557071069633884,0.8564107280633179
xgb_pca4,5000,custom_ansatz_1,rx_embedding,0.7945,0.8591983556012333,0.8527428313452553,0.8636363636363636,0.8548057259713702,0.37999999999999995,20,0.781,0.8519269776876268,0.8403768822396287
xgb_pca4,5000,strongly_entangling,custom_h_ry_rz,0.784,0.8627700127064803,0.7951020000997557,0.8078524687685901,0.9256987048398091,0.4649999999999999,20,0.804,0.8767295597484277,0.8293453101767402
ica4,5000,efficient_su2_like,amplitude_embedding,0.7335,0.8462647822324777,0.7431600271642169,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.7204653800757239
pca4,5000,real_amplitudes,ry_embedding,0.7335,0.8462647822324777,0.6756907116027272,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.6354727123156083
pca4,5000,custom_ansatz_1,ry_embedding,0.7335,0.8462647822324777,0.6487861150437838,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.6056276857202711
pca4,5000,real_amplitudes,rx_embedding,0.7335,0.8462647822324777,0.6269677751048393,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.5814747254880921
ica4,5000,real_amplitudes,amplitude_embedding,0.7335,0.8462647822324777,0.6213533253784638,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.575501632509159
ica4,5000,custom_ansatz_1,amplitude_embedding,0.7335,0.8462647822324777,0.6199605837493014,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.5748271686312982
pca4,5000,custom_ansatz_1,rx_embedding,0.7335,0.8462647822324777,0.5990003977434772,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.5565604386059035
pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5148559107110655,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4602321790803787
ica4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5113209815439353,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.49773134877446845
ica4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.5104174260241895,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5060650653259143
ica4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.509245937197456,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.49746309609577394
ica4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5059981251063101,0.7335,1.0,0.05,6,0.733,0.845931909982689,0.49628278430951756
pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.501076848899683,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.49329112824521876
pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.5007161940425445,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.49203161804906215
xgb_pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.49716336002435063,0.7335,1.0,0.05,6,0.733,0.845931909982689,0.48444900899796134
autoencoder,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.49662877232830854,0.7335,1.0,0.05,6,0.733,0.845931909982689,0.49164329036180904
pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.4952654458116078,0.7335,1.0,0.05,6,0.733,0.845931909982689,0.4924378292482282
autoencoder,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.4885133985837262,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.49613716142679765
autoencoder,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.4883452208755216,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5031832651205093
xgb_pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.487621992784345,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.44270633740566456
xgb_pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.48545806364151417,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.44879950539315616
xgb_pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.48207148895462526,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4465410733172892
ica4,5000,efficient_su2_like,rx_embedding,0.7335,0.8462647822324777,0.48100231356254103,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.4361941842819259
autoencoder,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.47737082609146053,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4942645022507678
ica4,5000,real_amplitudes,ry_embedding,0.7335,0.8462647822324777,0.3923119127368716,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.4326123723244989
ica4,5000,custom_ansatz_1,ry_embedding,0.7335,0.8462647822324777,0.29205625704204186,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.3389998518223299
pca4,5000,efficient_su2_like,rx_embedding,0.7335,0.8462647822324777,0.28592384555275474,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.3064722984400468
pca4,5000,efficient_su2_like,ry_embedding,0.7335,0.8462647822324777,0.266701709018034,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.28173173710215577
ica4,5000,strongly_entangling,amplitude_embedding,0.7335,0.8462647822324777,0.2455688690912393,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.2691059776915963
ica4,5000,real_amplitudes,rx_embedding,0.7335,0.8462647822324777,0.20090010244132644,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.23185717716428816
ica4,5000,custom_ansatz_1,rx_embedding,0.7335,0.8462647822324777,0.17298004504348963,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.2026610665726505
ica4,5000,efficient_su2_like,ry_embedding,0.7335,0.8462647822324777,0.08439067873453629,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.08910076592526736
pca4,5000,strongly_entangling,custom_h_ry_rz,0.7195,0.8126878130217028,0.7375737136323699,0.7964659685863874,0.8295841854124063,0.43499999999999994,1,0.754,0.837730870712401,0.7650259821880221
