feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
autoencoder,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5097523886989695,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4656202257410161
xgb_pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5079011549907855,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5117699056261529
ica4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5044787706017693,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4865158320176178
pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5041456124801927,0.7335,1.0,0.05,6,0.733,0.845931909982689,0.4910148126574388
autoencoder,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5012501422796201,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4702495005390602
xgb_pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5007417724012067,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5063282084297764
xgb_pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.49446228534961145,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5003832181124209
autoencoder,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.49437020325842707,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5035358257839364
pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.48791870174482765,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.48910127688275057
xgb_pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.48499445589076,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.49493130176638
pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.4784323279759461,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4863778734971463
pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.47418887827387,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.49169949568496407
xgb_pca4,5000,efficient_su2_like,amplitude_embedding,0.7335,0.8462647822324777,0.4094257530588519,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.35384572149751414
ica4,5000,real_amplitudes,ry_embedding,0.7335,0.8462647822324777,0.2728513858994182,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.28116968387060515
xgb_pca4,5000,custom_ansatz_1,amplitude_embedding,0.7335,0.8462647822324777,0.22167420588788236,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.20553264762839088
pca4,5000,strongly_entangling,amplitude_embedding,0.7335,0.8462647822324777,0.20105101475743403,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.1840060088600028
pca4,5000,real_amplitudes,amplitude_embedding,0.7335,0.8462647822324777,0.0984216873787426,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.08189115583692283
pca4,5000,custom_ansatz_1,amplitude_embedding,0.7335,0.8462647822324777,0.08877864616305436,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.09439939502633987
