feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
ica4,5000,efficient_su2_like,ry_embedding,0.8005,0.8764323319913286,0.7477187301368059,0.8030646992054483,0.9645535105657805,0.4499999999999999,19,0.791,0.8718577559779277,0.7728512960436562
ica4,5000,real_amplitudes,amplitude_embedding,0.7805,0.8551633124381393,0.7432955924651271,0.8286445012787724,0.8834355828220859,0.49999999999999994,20,0.764,0.847741935483871,0.7285538370352203
autoencoder,5000,custom_ansatz_1,ry_embedding,0.7785,0.8675635276532138,0.3961358773568858,0.7726304579339723,0.989093387866394,0.48499999999999993,20,0.776,0.8663484486873508,0.3464751598019529
autoencoder,5000,real_amplitudes,amplitude_embedding,0.7725,0.8625792811839323,0.5854093368682626,0.7744034707158352,0.9734151329243353,0.4599999999999999,20,0.755,0.8530293941211757,0.617504892417902
autoencoder,5000,custom_ansatz_1,amplitude_embedding,0.7645,0.859024244238252,0.5909144391113568,0.7657417289220918,0.978186775732788,0.37499999999999994,3,0.751,0.8522255192878339,0.6215440113228178
ica4,5000,custom_ansatz_1,ry_embedding,0.7635,0.8598518518518519,0.6027553007951033,0.760482180293501,0.989093387866394,0.35999999999999993,1,0.76,0.8591549295774648,0.6199651526996439
ica4,5000,strongly_entangling,rx_embedding,0.7635,0.8598518518518519,0.5616489600478827,0.760482180293501,0.989093387866394,0.38499999999999995,2,0.76,0.8591549295774648,0.5748680452299564
ica4,5000,real_amplitudes,ry_embedding,0.763,0.8596802841918295,0.6446967749526481,0.7598116169544741,0.9897750511247444,0.4099999999999999,4,0.76,0.8591549295774648,0.6742671592296805
ica4,5000,strongly_entangling,ry_embedding,0.7625,0.8594258656407221,0.6094888037129546,0.7594142259414226,0.9897750511247444,0.36999999999999994,1,0.76,0.8591549295774648,0.6250593988074251
ica4,5000,custom_ansatz_1,rx_embedding,0.7625,0.8591758078861548,0.44857854666323926,0.7602308499475341,0.9877300613496932,0.36999999999999994,2,0.759,0.8584850264239577,0.4685122450960855
ica4,5000,real_amplitudes,rx_embedding,0.762,0.8587537091988131,0.4545773112285158,0.7603783499737257,0.9863667348329925,0.4049999999999999,1,0.757,0.8571428571428571,0.47017030212915983
xgb_pca4,5000,strongly_entangling,rx_embedding,0.761,0.8574836016696482,0.4819308079819826,0.7620561738208798,0.9802317655078391,0.6499999999999999,1,0.751,0.8529238038984052,0.44521769343572914
xgb_pca4,5000,real_amplitudes,ry_embedding,0.761,0.8579072532699168,0.4094481341226815,0.7606747496046389,0.983640081799591,0.5349999999999999,4,0.753,0.854449027695934,0.36396012487800894
ica4,5000,efficient_su2_like,amplitude_embedding,0.7605,0.8575676479333928,0.7571910358084231,0.760548523206751,0.9829584185412407,0.4799999999999999,18,0.755,0.8556275780789628,0.7466136292799075
xgb_pca4,5000,custom_ansatz_1,ry_embedding,0.7605,0.8575676479333928,0.4317626942196746,0.760548523206751,0.9829584185412407,0.6399999999999999,1,0.751,0.8530973451327434,0.38439331463228943
xgb_pca4,5000,custom_ansatz_1,rx_embedding,0.7595,0.8571428571428571,0.5606379754217552,0.7594736842105263,0.983640081799591,0.695,2,0.753,0.8546203649205415,0.5609010224259239
ica4,5000,strongly_entangling,amplitude_embedding,0.759,0.8568033273915627,0.622504990977234,0.7593470247498684,0.9829584185412407,0.4499999999999999,7,0.753,0.854449027695934,0.5917909570744617
xgb_pca4,5000,real_amplitudes,rx_embedding,0.7585,0.8564635958395245,0.500095279386017,0.7592202318229716,0.9822767552828903,0.695,1,0.753,0.8546203649205415,0.4864161953083883
ica4,5000,custom_ansatz_1,amplitude_embedding,0.7575,0.8560403680617394,0.627264484065322,0.7581493165089379,0.9829584185412407,0.4499999999999999,6,0.753,0.854449027695934,0.5970512643642922
xgb_pca4,5000,strongly_entangling,ry_embedding,0.7575,0.8552670844524023,0.43078943767257394,0.7606157112526539,0.9768234492160872,0.625,2,0.747,0.8503843879361325,0.3791100142557138
autoencoder,5000,strongly_entangling,amplitude_embedding,0.7565,0.8553608553608554,0.5291689207595238,0.7578947368421053,0.9815950920245399,0.37999999999999995,1,0.741,0.8471976401179941,0.5490698019017838
autoencoder,5000,efficient_su2_like,amplitude_embedding,0.7525,0.8547961278967439,0.2560956425987101,0.7502574665293512,0.9931833674164963,0.38499999999999995,2,0.737,0.8468258590564939,0.22661219859895462
autoencoder,5000,strongly_entangling,ry_embedding,0.752,0.8531675547661338,0.24050115678127051,0.7540554683411826,0.9822767552828903,0.48499999999999993,20,0.749,0.8519174041297936,0.2093903766267609
autoencoder,5000,strongly_entangling,rx_embedding,0.7495,0.8534659257092717,0.21161679526186486,0.7474385245901639,0.994546693933197,0.4799999999999999,20,0.747,0.8524781341107872,0.17741976690119615
autoencoder,5000,efficient_su2_like,ry_embedding,0.7465,0.8500443655723159,0.3471334972906124,0.7507836990595611,0.9795501022494888,0.48499999999999993,20,0.743,0.848377581120944,0.3030131162785945
pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.5045376008266926,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5088472288220897
ica4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5040695168631725,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.47522622642569917
autoencoder,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.5010755699817498,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5151473345902886
ica4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.501065338638285,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4641205655277424
pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.500926576042542,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5209492568123406
ica4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.49993669356231085,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4994660494300269
ica4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.49989321035258494,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4734889709827246
