feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
xgb_pca4,5000,strongly_entangling,amplitude_embedding,0.739,0.8287401574803149,0.7499274214072957,0.7988614800759013,0.8609406952965235,0.20499999999999996,7,0.761,0.8453074433656957,0.7788831491331607
xgb_pca4,5000,custom_ansatz_1,amplitude_embedding,0.735,0.8469976905311778,0.6505746817732453,0.7346019028542814,1.0,0.195,11,0.736,0.8473988439306358,0.6810501198195298
xgb_pca4,5000,efficient_su2_like,ry_embedding,0.734,0.8464203233256351,0.6439620366000735,0.7341011517275914,0.9993183367416496,0.3,5,0.736,0.8473988439306358,0.6048101537471068
xgb_pca4,5000,strongly_entangling,ry_embedding,0.7335,0.8462647822324777,0.7771971490361436,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.7490892182861464
ica4,5000,efficient_su2_like,amplitude_embedding,0.7335,0.8462647822324777,0.7633950667019649,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.7758787191317811
xgb_pca4,5000,custom_ansatz_1,ry_embedding,0.7335,0.8462647822324777,0.7615124995044193,0.7335,1.0,0.05,12,0.733,0.845931909982689,0.732166306441641
xgb_pca4,5000,strongly_entangling,rx_embedding,0.7335,0.8462647822324777,0.7258562675291689,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.6944014388562728
xgb_pca4,5000,real_amplitudes,rx_embedding,0.7335,0.8462647822324777,0.7166307930186427,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.6848414243450802
pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.7335,0.8462647822324777,0.7117274216630793,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.6966905283811334
xgb_pca4,5000,custom_ansatz_1,rx_embedding,0.7335,0.8462647822324777,0.7116193530977311,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.6793537409752134
xgb_pca4,5000,efficient_su2_like,rx_embedding,0.7335,0.845998266396995,0.6785516510191056,0.7342026078234705,0.9979550102249489,0.4149999999999999,14,0.735,0.8469093009820913,0.6443480437992755
ica4,5000,custom_ansatz_1,custom_h_ry_rz,0.7335,0.8462647822324777,0.6304739286184745,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.645901354548288
pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.518880665446579,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5339505699730727
ica4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.518358866929868,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4919115430405036
pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5170927381760839,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5237416394581808
ica4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.5122891224193036,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4821522551108522
ica4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5122021559998516,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.49590723055934516
pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.5105696172582301,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5277654296385998
ica4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5071983895865385,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4936155862470684
autoencoder,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.5064630117749973,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.49144657173076634
